0.585077726282179,0.983057581586763,0.69898582296446
0.326613667421043,0.246141361771151,0.446737269172445
0.547950437525287,0.203851108206436,0.241366897942498
0.58330138376914,0.496112942695618,0.261276296339929
0.614786118268967,0.519606811227277,0.393940874608234
0.61520304181613,0.247206048341468,0.0922363183926791
0.998478263849393,0.534226660151035,0.517839314881712
0.473815284436569,0.247331314021721,0.264874962158501
0.603937952080742,0.323292379267514,0.013083660742268
0.0552034215070307,0.12332160002552,0.0227554296143353
0.595274964813143,0.533396627753973,0.134403590578586
0.712990167317912,0.222983637126163,0.0901718181557953
0.56257381872274,0.0888928906060755,0.690827111946419
0.620756704593077,0.186116452794522,0.906456665834412
0.61410013679415,0.346554368501529,0.37241964507848
0.906658953521401,0.374867510050535,0.698810874018818
0.630147738847882,0.894231739686802,0.478302878793329
0.416433450998738,0.494983524084091,0.713462973712012
0.169688166351989,0.404807141283527,0.550283311167732
0.100667209830135,0.988457278814167,0.198033194756135
0.799373115878552,0.973141115624458,0.254799021175131
0.862233292078599,0.961814766284078,0.75366070214659
0.286862189648673,0.321758282370865,0.766160048777238
0.365800185827538,0.20657636038959,0.139992323238403
0.364789364626631,0.404134517535567,0.758210422703996
0.572277009719983,0.0612769830040634,0.647004963131621
0.222969982074574,0.473062975332141,0.724070358090103
0.31250759656541,0.110481939278543,0.517421411117539
0.890936211450025,0.257361636729911,0.475064869038761
0.119081296026707,0.441302731633186,0.191985094221309
0.834125716239214,0.934266397729516,0.331704025156796
0.36024561477825,0.0281668140087277,0.0570968945976347
0.0147780233528465,0.262820840580389,0.0633039344102144
0.13670283393003,0.384964059805498,0.511723176110536
0.253307486185804,0.280855055665597,0.648955799872056
0.292113413335755,0.726167764514685,0.0672051564324647
0.585518176900223,0.378894797293469,0.0680508574005216
0.154728553490713,0.990471948403865,0.943633333779871
0.884067197563127,0.798646199982613,0.945427525788546
0.670317705487832,0.60840975237079,0.368617549538612
0.746858516708016,0.1113099984359,0.573974628467113
0.866342575987801,0.517328459070995,0.471537507604808
0.901822211453691,0.267221997492015,0.299045394873247
0.301507983356714,0.343047206522897,0.208302285056561
0.16440927493386,0.147317673545331,0.246294737560675
0.308639602735639,0.672320900019258,0.197962774662301
0.602701819734648,0.495437212055549,0.185104154516011
0.272212038980797,0.635533375432715,0.495361065957695
0.372320599621162,0.958081509452313,0.933819461613894
0.879999136552215,0.092987623764202,0.0711810619104654
0.0529246712103486,0.21344759943895,0.209335496183485
